ID_CLIENTE,FECHA_SOLICITUD,EDAD,ESTADO_CIVIL,NIVEL_EDUCATIVO,SITUACION_LABORAL,TIPO_VIVIENDA,INGRESOS_MENSUALES,LINEA_CREDITO_TOTAL,SALDO_DEUDOR_TOTAL,NUM_ATRASOS_30_59_DIAS,NUM_ATRASOS_60_89_DIAS,NUM_ATRASOS_90_MAS_DIAS,NUM_CONSULTAS_CENTRAL,DEFAULT
CLI_007012,2025-12-03,19,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1480.4942526283082,37862.99,16029.5,0,0,0,1.0,0
CLI_007013,2025-09-11,48,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1313.2656864042938,6444.29,1984.04,0,0,0,1.0,0
CLI_007014,2025-10-31,27,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3217.1387042062884,14040.37,4447.42,0,0,0,,0
CLI_007015,2025-05-10,38,CASADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,14511.277406537996,11150.47,3484.74,0,0,0,0.0,0
CLI_007016,2025-03-25,23,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2017.3477484011796,18942.92,10163.25,0,0,0,2.0,1
CLI_007017,2025-10-03,26,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,2877.3690707804353,60063.92,23621.75,0,1,0,0.0,0
CLI_007018,2025-07-06,40,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,4614.607468705446,8353.22,6330.61,1,0,0,0.0,0
CLI_007019,2025-02-15,41,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,2538.473176777296,5726.17,1689.3,0,0,0,0.0,1
CLI_007020,2025-07-02,52,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1037.7272375535827,2776.8,2019.56,1,0,1,4.0,1
CLI_007021,2025-09-25,36,SOLTERO,POSGRADO,DESEMPLEADO,HIPOTECA,2790.8922408776903,20343.62,5089.9,0,0,0,2.0,0
CLI_007022,2025-10-23,47,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,6740.215193433126,5983.72,3053.37,0,0,1,2.0,0
CLI_007023,2025-11-18,40,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,11110.91107078212,8542.98,5507.86,0,0,0,0.0,0
CLI_007024,2025-04-10,47,CASADO,SECUNDARIA,INDEPENDIENTE,ALQUILER,2150.981037539572,39168.19,8483.11,0,0,0,0.0,0
CLI_007025,2025-03-19,28,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,9937.79792159126,36747.51,17788.18,0,0,0,1.0,0
CLI_007026,2025-09-29,41,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,,15714.49,4226.66,0,0,0,1.0,0
CLI_007027,2025-12-05,45,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2852.3335264634175,2811.59,829.21,1,0,0,0.0,1
CLI_007028,2025-06-11,35,CASADO,SECUNDARIA,DESEMPLEADO,ALQUILER,1041.4107699616259,8642.39,2217.7,0,0,0,2.0,0
CLI_007029,2025-02-13,45,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,7547.355063399512,30198.16,20536.51,0,0,0,0.0,1
CLI_007030,2025-08-26,46,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,2207.842073854866,9913.93,5908.62,0,0,0,1.0,1
CLI_007031,2025-05-14,35,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,,51163.45,12589.57,0,0,0,1.0,0
CLI_007032,2025-07-11,49,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3991.244761802667,4011.58,2866.64,0,0,0,1.0,1
CLI_007033,2025-12-22,18,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1902.0917458908807,12425.34,301.25,0,0,0,2.0,0
CLI_007034,2025-10-05,19,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,4681.53987702399,4017.28,758.41,1,0,0,0.0,0
CLI_007035,2025-01-18,29,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6091.2154693903,20574.46,11288.66,0,0,0,0.0,0
CLI_007036,2025-01-12,44,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3276.552561973938,31456.01,14045.09,0,0,0,3.0,0
CLI_007037,2025-06-29,32,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,5847.895745733495,2264.08,919.6,0,0,0,0.0,0
CLI_007038,2025-05-03,26,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2842.012902132583,8180.81,1293.54,0,0,0,0.0,0
CLI_007039,2025-09-03,40,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,14761.384859534022,1965.51,621.33,0,0,0,1.0,0
CLI_007040,2025-08-10,42,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1984.647188531506,2355.36,290.59,0,1,0,1.0,1
CLI_007041,2025-02-20,33,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6290.482819552643,7007.51,2072.52,0,0,0,1.0,1
CLI_007042,2025-03-12,27,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5871.463492065933,11999.7,3614.73,0,0,0,0.0,0
CLI_007043,2025-02-17,41,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,3663.432904034835,24402.34,20904.64,0,0,0,2.0,0
CLI_007044,2025-01-19,49,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2534.5620853896235,36806.6,3212.0,0,0,0,0.0,0
CLI_007045,2025-09-19,27,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,,5255.65,2095.63,0,0,0,1.0,1
CLI_007046,2025-03-25,58,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,4500.037658899929,4542.3,2037.8,1,0,0,2.0,1
CLI_007047,2025-06-04,34,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3670.183668168809,3566.48,1298.37,0,0,0,1.0,0
CLI_007048,2025-02-22,33,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,6042.440294378875,1738.12,1075.59,0,0,0,2.0,0
CLI_007049,2025-04-17,42,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,2590.7354664801637,10691.19,6116.78,0,0,0,1.0,0
CLI_007050,2025-12-23,42,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1422.0509586060527,10593.49,2278.57,0,0,0,2.0,0
CLI_007051,2025-10-31,18,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3490.4026926741826,2571.08,691.78,0,0,0,3.0,0
CLI_007052,2025-05-15,39,CASADO,POSGRADO,DEPENDIENTE,PROPIA,2074.196815133467,1708.1,729.31,1,0,0,1.0,0
CLI_007053,2025-03-10,47,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,4380.71522420484,7267.14,980.91,0,1,0,0.0,0
CLI_007054,2025-01-11,52,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,3596.247496638013,2486.08,127.64,0,0,0,4.0,0
CLI_007055,2025-05-23,39,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6304.5943060524905,2195.03,236.02,0,0,0,3.0,0
CLI_007056,2025-07-11,37,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,4021.7031286278225,9675.31,1904.83,1,0,0,3.0,1
CLI_007057,2025-03-10,48,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,2997.0831732654797,21582.05,2959.05,0,0,1,,1
CLI_007058,2025-01-23,60,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1471.8441151840175,14760.47,6604.32,0,0,0,1.0,0
CLI_007059,2025-06-30,42,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1472.9791029656783,3500.97,847.42,1,0,0,0.0,0
CLI_007060,2025-10-20,38,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,4604.19365048609,14476.57,5891.61,0,0,0,,0
CLI_007061,2025-01-09,54,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,8467.962852808969,6680.75,1633.48,0,0,0,1.0,0
CLI_007062,2025-09-28,28,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2900.231743503522,2579.44,493.38,0,0,0,2.0,0
CLI_007063,2025-04-03,41,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,3673.461262893143,7039.76,1651.36,0,2,1,1.0,1
CLI_007064,2025-01-17,67,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,4155.959563568396,25589.57,6089.46,0,0,0,0.0,1
CLI_007065,2025-06-03,45,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,3295.6007194151007,4242.39,1038.13,0,0,0,2.0,0
CLI_007066,2025-11-24,49,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,1239.9394535544745,9617.43,1894.91,0,0,0,1.0,1
CLI_007067,2025-05-29,37,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4138.253821239391,6675.46,3491.46,0,0,0,0.0,0
CLI_007068,2025-09-24,47,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1541.1075698393865,20794.8,10462.8,0,0,0,0.0,0
CLI_007069,2025-11-24,54,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3865.212876183342,12461.06,4066.63,0,0,0,1.0,0
CLI_007070,2025-04-16,24,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6251.665845418834,7826.73,2132.03,1,0,0,0.0,0
CLI_007071,2025-02-04,39,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1044.12022822507,8356.22,3000.31,0,0,0,1.0,1
CLI_007072,2025-04-29,44,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2995.342184802458,29561.7,6248.44,0,0,0,0.0,0
CLI_007073,2025-01-14,40,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,5817.208526990838,4988.59,1051.88,0,0,0,1.0,0
CLI_007074,2025-01-14,35,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3656.695393356756,2545.46,941.18,1,0,0,,1
CLI_007075,2025-09-23,56,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1963.9820444537202,24533.93,3474.48,0,0,0,0.0,0
CLI_007076,2025-05-20,43,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,5210.639058699811,9286.11,2027.22,0,0,0,1.0,0
CLI_007077,2025-10-21,33,DIVORCIADO,POSGRADO,INDEPENDIENTE,HIPOTECA,6380.129862376314,2095.62,970.56,0,0,0,1.0,0
CLI_007078,2025-12-30,51,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,2600.8420543145285,29715.08,14317.55,0,0,0,0.0,0
CLI_007079,2025-04-29,56,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,2260.3896308145254,13359.31,3093.05,0,0,0,2.0,1
CLI_007080,2025-08-26,53,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3782.1653378905276,4982.84,1456.52,0,0,1,1.0,0
CLI_007081,2025-02-03,36,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2616.7884965364174,15887.39,3201.45,0,0,0,1.0,0
CLI_007082,2025-06-18,36,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,7351.265259471677,5246.22,1442.22,0,0,0,0.0,0
CLI_007083,2025-01-10,29,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,6309.367804058846,7437.68,1211.57,0,0,0,0.0,0
CLI_007084,2025-05-02,43,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2333.3123381707874,6729.43,1956.13,0,1,0,3.0,1
CLI_007085,2025-05-25,53,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3162.122695902412,17928.26,2173.57,0,0,0,1.0,0
CLI_007086,2025-08-11,47,SOLTERO,POSGRADO,INDEPENDIENTE,HIPOTECA,8734.20612689483,2849.26,317.57,0,0,0,0.0,0
CLI_007087,2025-09-14,60,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,5471.36,1603.65,0,0,0,2.0,0
CLI_007088,2025-09-25,19,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5936.786775030871,29267.77,11700.47,0,0,0,2.0,0
CLI_007089,2025-12-25,42,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,2358.4067423918095,27397.35,928.95,0,0,0,1.0,0
CLI_007090,2025-01-04,50,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1470.337347056999,43853.28,13264.36,1,0,0,3.0,0
CLI_007091,2025-12-20,34,CASADO,SECUNDARIA,DESEMPLEADO,ALQUILER,1460.421502032291,1827.17,635.63,0,0,0,1.0,1
CLI_007092,2025-04-16,28,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2156.762925636469,2963.36,479.7,0,0,0,2.0,0
CLI_007093,2025-03-26,27,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,3804.872140828811,42853.29,22455.12,0,0,0,1.0,0
CLI_007094,2025-08-02,42,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,9371.697534566381,5592.13,2797.29,0,0,0,1.0,0
CLI_007095,2025-05-01,27,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2288.368710112147,17097.32,1345.57,0,0,0,0.0,0
CLI_007096,2025-05-12,57,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1802.625775220561,36674.36,17227.06,0,0,0,0.0,0
CLI_007097,2025-12-04,46,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,3304.701353780149,22685.53,8843.42,0,0,0,1.0,1
CLI_007098,2025-07-16,38,CASADO,POSGRADO,DEPENDIENTE,PROPIA,1621.2183779385389,7343.05,4330.27,0,0,0,0.0,0
CLI_007099,2025-01-19,40,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2134.603598967895,13043.94,4733.94,1,0,0,1.0,0
CLI_007100,2025-05-10,52,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,16126.926001793207,8099.28,2190.09,0,0,0,0.0,0
CLI_007101,2025-01-12,55,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,3882.959396014978,5946.11,1465.05,0,0,0,0.0,1
CLI_007102,2025-03-22,30,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6387.207255549078,17808.01,2572.78,0,0,0,0.0,0
CLI_007103,2025-11-26,32,CASADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,1858.0568612663906,48996.12,40836.33,0,0,0,0.0,1
CLI_007104,2025-12-20,37,CASADO,POSGRADO,DEPENDIENTE,PROPIA,3594.390810816291,8712.94,2065.57,0,0,0,0.0,0
CLI_007105,2025-09-19,34,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,3525.505360641529,11130.36,6418.01,0,0,0,0.0,0
CLI_007106,2025-05-05,21,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,6887.052057634851,8346.05,2027.75,0,0,0,1.0,1
CLI_007107,2025-11-03,32,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1101.326138521334,46237.19,16040.4,0,0,0,2.0,0
CLI_007108,2025-09-24,33,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,7918.407995402037,17025.55,10903.56,0,1,0,1.0,1
CLI_007109,2025-05-20,27,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1315.2949572167277,9882.73,1103.98,0,0,0,3.0,0
CLI_007110,2025-11-25,45,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,9719.22102547553,18675.2,7470.99,1,0,0,2.0,0
CLI_007111,2025-01-02,39,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,1564.4555444460823,3431.83,417.23,0,0,0,1.0,0
CLI_007112,2025-01-08,47,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,3684.2877247799333,1906.82,266.69,0,0,0,0.0,0
CLI_007113,2025-09-07,30,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1391.3935913167734,10063.93,5674.22,0,1,0,2.0,0
CLI_007114,2025-05-19,47,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3099.6016629626165,15676.9,6211.32,0,0,0,2.0,1
CLI_007115,2025-05-04,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2269.758340054845,2816.89,574.31,0,0,0,0.0,0
CLI_007116,2025-11-05,34,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,2932.1195461672082,5167.85,1198.25,1,0,0,0.0,1
CLI_007117,2025-08-16,58,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,3781.3601439203167,49438.23,16711.05,1,0,0,2.0,0
CLI_007118,2025-01-10,42,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,3178.014936319559,3823.65,172.66,0,0,0,0.0,0
CLI_007119,2025-07-31,35,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,1107.02355282379,3609.42,2263.56,0,0,0,2.0,0
CLI_007120,2025-04-22,44,CASADO,POSGRADO,INDEPENDIENTE,PROPIA,7993.806158296378,7180.6,3728.82,1,0,0,,1
CLI_007121,2025-01-08,30,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1374.19494529251,87869.14,25057.76,1,0,0,1.0,0
CLI_007122,2025-10-19,39,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,14828.632989247322,5952.19,1426.47,1,0,0,2.0,0
CLI_007123,2025-12-28,63,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,7695.82338490568,4231.04,2208.7,0,0,0,3.0,0
CLI_007124,2025-09-10,21,CASADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,3909.3885773546062,3839.35,1519.12,0,0,0,1.0,0
CLI_007125,2025-01-14,35,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2009.5274498059798,20447.99,9844.42,1,0,0,0.0,0
CLI_007126,2025-08-28,39,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,1340.6792151889822,23176.5,2714.59,0,1,0,2.0,0
CLI_007127,2025-08-30,36,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4924.837156853326,16550.09,5404.52,1,0,0,3.0,0
CLI_007128,2025-12-08,35,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,,27174.85,6905.24,0,0,0,0.0,0
CLI_007129,2025-05-29,59,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5649.661980159037,29458.08,20082.89,0,0,0,1.0,1
CLI_007130,2025-08-24,34,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,7278.874736955373,20359.14,6247.95,0,1,0,0.0,0
CLI_007131,2025-11-02,45,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,16798.431569912078,14022.15,7550.53,0,0,0,1.0,1
CLI_007132,2025-06-16,34,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3480.649030088252,19196.25,12787.11,0,0,0,1.0,0
CLI_007133,2025-01-20,45,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,,39928.67,11442.57,0,0,0,2.0,0
CLI_007134,2025-08-04,51,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1591.016134659182,16563.85,6963.54,0,0,0,5.0,0
CLI_007135,2025-12-09,40,CASADO,SECUNDARIA,INDEPENDIENTE,ALQUILER,7357.886368944596,17656.49,13167.48,0,0,0,2.0,1
CLI_007136,2025-05-15,34,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2585.922242391511,6521.68,553.25,0,0,0,0.0,0
CLI_007137,2025-05-09,39,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,2613.421316951174,9357.03,5675.47,0,0,0,0.0,0
CLI_007138,2025-10-21,46,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2120.0090441944562,40600.99,15883.56,2,0,0,0.0,0
CLI_007139,2025-09-03,50,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1691.5648986643428,27652.72,18837.53,0,0,0,1.0,1
CLI_007140,2025-07-08,43,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3068.243176959757,3446.18,1797.8,0,1,0,0.0,0
CLI_007141,2025-02-13,40,CASADO,POSGRADO,DEPENDIENTE,PROPIA,16302.893871215472,2700.53,1936.92,0,1,0,0.0,1
CLI_007142,2025-03-27,55,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2426.1859275588904,8767.07,1827.47,0,0,0,1.0,0
CLI_007143,2025-02-13,34,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,,3835.88,2713.17,0,0,0,0.0,0
CLI_007144,2025-11-26,36,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,1932.984894300212,40309.69,6199.72,1,0,0,0.0,0
CLI_007145,2025-05-25,60,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,2464.0654550049585,18326.11,9747.39,0,0,0,4.0,0
CLI_007146,2025-02-20,39,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,,23412.64,2261.43,0,0,0,1.0,0
CLI_007147,2025-08-30,48,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,11960.230137580995,14334.8,5553.8,0,0,0,,0
CLI_007148,2025-10-21,31,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3520.31208438217,20207.23,14518.95,0,0,0,,1
CLI_007149,2025-02-20,52,CASADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,5646.132915500072,4579.19,1072.63,0,0,0,1.0,0
CLI_007150,2025-09-23,28,DIVORCIADO,POSGRADO,INDEPENDIENTE,PROPIA,3545.3004484921175,53777.99,5089.78,0,0,0,0.0,0
CLI_007151,2025-04-30,27,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6171.8631180558505,12236.28,4073.34,0,0,0,,1
CLI_007152,2025-07-19,50,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3698.172873548997,6461.01,1206.43,0,0,0,0.0,0
CLI_007153,2025-09-05,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5256.972639885275,53498.81,36269.95,0,0,0,0.0,0
CLI_007154,2025-03-11,38,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5065.928814109462,1749.7,758.04,0,1,0,3.0,1
CLI_007155,2025-12-07,45,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3694.2128572222896,15570.3,1823.18,0,0,0,0.0,0
CLI_007156,2025-02-26,37,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1942.4463293416156,22622.16,9071.08,0,0,0,1.0,0
CLI_007157,2025-02-08,29,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1858.2241094691058,2586.8,982.1,0,0,0,1.0,0
CLI_007158,2025-10-16,34,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,8283.642500006896,21542.91,6127.02,0,0,0,0.0,0
CLI_007159,2025-01-18,30,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1475.1485923849912,16140.25,6288.21,1,0,0,3.0,0
CLI_007160,2025-08-08,53,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3892.4053448289565,5796.66,2267.77,0,0,0,2.0,0
CLI_007161,2025-11-09,54,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3468.8054358034506,2970.31,389.49,1,0,0,,0
CLI_007162,2025-09-01,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,6630.145677179835,19364.24,10951.34,0,0,0,4.0,0
CLI_007163,2025-12-18,45,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,1534.1793418557208,32016.51,4639.14,1,0,0,1.0,0
CLI_007164,2025-10-31,38,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,,8247.96,4010.55,0,0,0,0.0,0
CLI_007165,2025-10-25,57,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,4283.593159517928,11678.55,2173.03,0,0,0,0.0,0
CLI_007166,2025-10-10,67,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,5252.8920871308555,7642.28,2280.48,0,0,0,0.0,0
CLI_007167,2025-03-15,49,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4422.851537100696,18746.77,3590.1,1,1,0,0.0,1
CLI_007168,2025-04-20,35,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3918.7541099784357,25186.99,468.1,1,0,0,1.0,0
CLI_007169,2025-06-29,28,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,10150.62613422579,12832.69,1349.63,0,0,0,1.0,0
CLI_007170,2025-02-01,43,SOLTERO,SECUNDARIA,DESEMPLEADO,ALQUILER,2525.5191832320206,9508.13,1408.11,2,0,0,1.0,1
CLI_007171,2025-08-22,39,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,,16254.1,1188.98,1,0,0,0.0,0
CLI_007172,2025-10-09,25,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,6578.549336472235,8146.95,2254.37,0,0,1,0.0,1
CLI_007173,2025-01-25,41,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1511.1762156656382,13019.7,1789.44,0,0,0,1.0,0
CLI_007174,2025-11-27,64,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,5009.987372613375,10164.3,2599.12,0,0,0,1.0,0
CLI_007175,2025-10-06,49,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3816.35795724953,3847.9,312.3,0,0,0,0.0,0
CLI_007176,2025-08-14,28,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,1029.4946560582837,7574.96,4464.46,0,1,0,1.0,1
CLI_007177,2025-02-26,40,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,1984.8946423337538,5112.97,272.25,0,1,1,1.0,1
CLI_007178,2025-06-29,45,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,3422.4593026970188,5405.02,1237.94,0,0,0,0.0,0
CLI_007179,2025-08-20,46,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,2425.1826103782832,1672.22,1003.01,0,0,0,1.0,0
CLI_007180,2025-12-09,23,SOLTERO,POSGRADO,INDEPENDIENTE,HIPOTECA,2973.3824758843575,22582.87,12128.5,1,0,0,2.0,0
CLI_007181,2025-10-14,39,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4243.148074104696,1844.4,494.04,0,0,0,1.0,0
CLI_007182,2025-03-05,43,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,5618.3842397494645,18957.65,3373.46,0,0,0,1.0,0
CLI_007183,2025-08-20,38,CASADO,POSGRADO,INDEPENDIENTE,ALQUILER,1598.7916622305665,3721.31,1441.1,0,0,0,1.0,1
CLI_007184,2025-10-16,19,SOLTERO,POSGRADO,INDEPENDIENTE,ALQUILER,2188.9510511287526,34088.97,7005.65,0,0,0,,0
